filename,preprocessed_text,people,places
BE-KBR00_15442494_19400427_00_01_00_0_01_0008_19730784_article1.txt,t s f radiobinche 11 h 40  spirou a deux ans  sketch de jean doisy,['jean doisy'],[]
BE-KBR00_15442494_19400428_00_01_00_0_01_0007_19730887_article1.txt,tsf radiobinche 11 h 40  spirou a deux ans  sketch de jean doisy,['jean doisy'],[]
BE-KBR00_15981364_19490422_00_01_00_0_01_0005_12219641_article1.txt,vrijdag 22 april radio programmas luxemburg 1845 vijf minuten met slache,['programmas luxemburg'],['slache']
BE-KBR00_15981364_19490506_00_01_00_0_01_0005_12217193_article1.txt,vrijdag 6 mei radio programmas luxemburg 1293 m 1845 vijf minuten met slache,"['programmas luxemburg', 'vrijdag 6 mei']","['minuten', 'slache']"
BE-KBR00_15981364_19490603_00_01_00_0_01_0005_12222649_article1.txt,vrijdag 3 juni radio programmas luxemburg 1293 m 1815 vijf minuten met slache,"['programmas luxemburg', 'vrijdag 3 juni']",['slache']
BE-KBR00_16157086_19361217_00_01_00_0_01_0003_19523878_article1.txt,in het parlement een reeks van interpellaties in de kamer allerhande in den senaat een tweede interpellatie van den h legros de h legros rex komt opnieuw aan het woord om den minister van justitie te interpelleeren over de beleedigingen aan den koning en over de aanvallen welke op zijn persoon gericht werden in het weekblad  laction wallone  van 15 november spreker vraagt dat zonder verwijl een rechtsvervolging zou worden ingesteld werd er reeds iets in dien zin gedaan vraagt hij den minister de h truffaut soc verklaart in zijn hoedanigheid van hoofdredakteur van het blad de verantwoordelijkheid op te nemen voor het gewraakte artikel nooit werd de koning in wallonië beleedigd zegt de spreker tot de rexisten wat het geval niet is waar gij met uw verbondenen de nationalisten komploteert spreker betoogt dat de schrijver van het artikel alleen heeft willen reageeren tegn een verkeerde interpretatie van de koninklijke rede over onze buitenlandsche politiek de h hubin soc houdt er aan te verklaren dat hij de teekening die het bedoelde artikel illustreerde walgelijk vindt de h fieullien kath betreurt dat deh truffaut deze teekning niet heeft afgekeurd de koning is de verdediger van ons grondgebied de teekening is smadelijk voor zijn persoon de h van glabbeke lib en truffaut krijgen het op dit ogenblik aan den stok en de voorzitter moet ingrijpen de h huysmans voorzitter verklaart dat het staatshoofd boven een teekening verheven is die getuigt van den slechten smaak van den teekenaar hij voegt eraan toe  ik houd er aan te zeggen dat ik het jammer vind dat deze teekening verscheen daarmee meen ik kan het incident als gesloten worden gezien de h vandervelde minister van volksgezondheid verklaart uitdrukkelijk dat de rede van den koning op verzoek van de minister werd gepubliceerd tot slot wordt den minister van justitie gehoord die uiteenzet hoe onmiddellijk na het verschijnen van de  action wallonne  hij een onderhoud had met den prokureurgeneraal bij het beroepshof te luik en in welke omstandiheden werd besloten geen vervolgingen in te spannen de vergadering wordt om zeven uur opgeheven,"['kath betreurt dat deh truffaut deze teekning niet heeft afgekeurd', 'verschijnen van', 'staatshoofd boven een teekening verheven is die getuigt van den slechten smaak van den teekenaar hij voegt eraan', 'uw verbondenen', 'vandervelde minister van volksgezondheid verklaart uitdrukkelijk dat', 'hij een onderhoud had', 'werd gepubliceerd', 'spreker vraagt dat zonder verwijl een rechtsvervolging zou worden ingesteld werd', 'spreker tot', 'verdediger van ons grondgebied', 'gehoord die', 'gesloten worden gezien', 'zeggen dat ik het', 'spreker betoogt dat', 'van glabbeke lib', 'gedaan vraagt hij den minister', 'van justitie', 'meen ik kan het', 'verantwoordelijkheid op te nemen', 'ogenblik aan den stok', 'beleedigingen aan den koning', 'komt opnieuw aan het', 'voorzitter moet ingrijpen', 'gewraakte artikel nooit werd de koning in wallonië', 'den prokureurgeneraal bij', 'rede van den koning', 'schrijver van het artikel alleen heeft willen reageeren', 'koning is', 'truffaut krijgen', 'h truffaut', 'rexisten wat het']",['vergadering']
BE-KBR00_16159138_19361120_00_01_00_0_01_0006_15058593_article1.txt,une information est ouverte à charge de  laction wallonne  nous apprenons que le parquet de liège vient douvrir une information au sujet de la publication par  laction wallonne  dun dessin représentant le roi serrant la main au chacelier hitler la caricature était présentée sous le titre  la nouvelle interprétation de la brabançonne  le directeur de  lactio wallonne  est m g truffaut député et échevin socialiste de liège,"['chacelier hitler', 'lactio wallonne']",['liège']
BE-KBR00_16365174_19290225_00_01_00_0_01_0006_20353227_article1.txt,tsf aujourdhui lundi radiobelgique 20h35  m marcel antoine dans ses oeuvres,['marcel antoine'],[]
BE-KBR00_16365174_19290414_00_01_00_0_01_0005_20356554_article1.txt,tsf aujourdhui dimanche radiobelgique 20 h 30  m marcel antoine dans ses oeuvres 3 scènes alsaciennes marssenet 4 m marcel antoine 6 chant m thelma 7 caprice italien orchestre tchaikowsky 8 chant m telma 9 déjanire orchestre saintsaêns 10 chant m telma 11 bouton dor orchestre g pierné,['marcel antoine'],[]
BE-KBR00_16365174_19300521_00_01_00_0_01_0002_20388853_article1.txt,le salon des humoristes le premier salonnet des humoriste organisé par la mine souriante  est ouvert a la galerie larribe ce début est un succès une vingtaine de participants sy font remarquer les uns par leur talent les autres par leur bonne humeur parmi les premiers citons tout dabord m arthur navez dont on revoit ici la truculente parodie de franz hais les syndics de la zwanze toile qui figura en 1914 à lexposition comi que interrompue par la guerre puis m roméo dumoulin qui occupe ici tout un panneau avec une grande peinture le sermon de la facture la plus savoureuse et avec toute une série de scènes populaires prises sur le vif et marquées au coin dune observation aussi juste que plaisante il y a de la gaîté aussi dans une peinture de m lempereur wallon et flamand de la fantaisie dans les petites compositions dessinées par mmes léo jo et jeanne hovine un sens étonnant de la ressemblance dans les types de belges illustres ou notoires caricaturés par m h lemaire tandis que m fernand françois m marcel antoine m jeann ancia m j m canneel etc rivalisent de cocasserie il y a des sculptures aussi dont le baiser cubiste par m a van der elst ne manquerait pas davoir dans un salon ultramoderniste tout le succès quil mérite,"['jeanne hovine', 'mmes léo jo', 'van der elst', 'fernand françois m', 'arthur navez', 'lemaire', 'franz', 'roméo dumoulin', 'm', 'marcel antoine m jeann ancia']",[]
BE-KBR00_16365174_19300818_00_01_00_0_01_0001_20389699.txt,saison des bruiteurs on va former une brigade entre les ennemis du son qui dirigera la croisade godefroid du baillon a grand bruit les ligueurs saffolant font des meetings banquets discors las  si les paroles senvolent les cris restant toujours tous les créans sont on garde voulant fair cesser ici les dettes ces choses criardes cest du tapage aussi allons rompons au moins six lances contre le potin sans façon faisons mème tone en silence pour navoir pas de son marcel antoine,['marcel antoine'],[]
BE-KBR00_16365174_19300822_00_01_00_0_01_0001_20390189_article1.txt,toute la lyre il me semble que le grand cycle musical vaut bien un article il nest pas  peut etre out  je tort se tart pour en parlet encore plus dun fougueux concitoyenne craignant le peril wagnérien trouve  se disant patriote  ces concerts fort peu dans la note elevant le ton sans mesure il veut provoquer la censure mais restez danc chez vous mon cher si vous naimez pas le grand air car ce cycle  cest positif travaille pour le bon motif ma for que celui qui rouspète file sans tambour ne trompette un musicien vraiment sincère ne connait aucune frontière cest laccord parfait sans rancoeur toujours en luth mais avec choeur marcel antoine,"['cest laccord', 'marcel antoine']",[]
BE-KBR00_16365174_19300829_00_01_00_0_01_0001_20390317_article1.txt,le retour de lenfant prodigue sam ne labimez pas  il doit encore nous servir ennuis de chine  en tout cas si jetais fils du ciel jaurais vite fait de jouer la fille de lair dans la note  vous me ferez un papier sur le cortège electrique  quel genre de papier m le directeur  heu  un papier wattman beware of pickpocket  vous allez au cortège historique cher ami  mais non je vais prendre le tramway marcel antoine,"['marcel antoine', 'wattman beware of pickpocket', 'sam ne labimez', 'jaurais']",['chine']
BE-KBR00_16365174_19300907_00_01_00_0_01_0001_20393410_article1.txt,vague quand on pense quils appellent ça vous mettre à lembre en allemagne hindenburg proclame bien haut son amour pour la france et langleterre plus calme brüning attend des voix la faim dun regime eh bien dansez maintenant cortege du centenaire un oublie le char du téléphone marcel antoine,"['hindenburg', 'marcel antoine', 'langleterre', 'lembre']","['la france', 'allemagne']"
BE-KBR00_16365174_19300914_00_01_00_0_01_0001_20392946_article1.txt,non je nai pas de permis de chasse  jai un permis de pêche vous voyez bien que je place un filet de sol marquons la chasse8 la chasseur  les idiots ils ne doutent pas de ce que les attend  si port darme nétait compté jy prendais un plaisir extrême marcel antoine,"['marcel antoine', 'jy prendais']",[]
BE-KBR00_16365174_19300928_00_01_00_0_01_0001_20393050_article1.txt,jeux de rome  tu es sûr que les gladiateurs portaient des gants  tiens jai toujours entendu dire quils craignaient lair aux chains vandervelde  eux de rhum cest contraire à mes principes au salon de lalimentation  je ne puis vous laisser entrer vous avez des culottes boubantes le cauchemar de hitler des têtes tomberone  voilà trois fois que tu changes de linge cette semaine  mais chérie depuis que jai lu quon attaquait les chemises noires en plaine rue je ne suis plus tranquille,"['hitler', 'tomberone']",[]
BE-KBR00_16365174_19301005_00_01_00_0_01_0001_20396018_article1.txt,les otages de chicago al capone  veine on vient darrêter ma bellemère peril jaune  oui ma pauvre dame depuis quil suit la politique chinoise il et complètement gaga le dejeuner de bar leduc  alors il ny aura jamais moyen de rigoler tranquillement marcel antoine,"['marcel antoine', 'quil']",[]
BE-KBR00_16365174_19301010_00_01_00_0_01_0001_20396538_article1.txt,augsbourg le crâne le pauvre professeur piccard finit par décevior la foule cela va de mal en pis car on craint fort quil perde la boule tout est prét pour lascension mais laerostier seffarouche ce serait des slant si on allait helas mourir en couches cependant malgré tout impair les craintes sont exagérées lassistance des monteenlair contre le vol est assurée nous jetons lencre en amendant dimpatience chacun ronfle il ne faut pas  cest evident que monsieur picard se dégonfle marcel antoine,"['marcel antoine', 'laerostier seffarouche']",['augsbourg']
BE-KBR00_16365174_19301014_00_01_00_0_01_0001_20396048_article1.txt,comment 6 francs pour un oeuf à la russe et le dumping sovietique questce que vous en faites le seigneur de doorn  ach mon dieu je crois quil pourra bientôt resservir  mariette ton café nest pas fort aujourdhui  mais alfred cest la revolution au brésil on ne sait jamais ce qui peut arriver je prends mes precautions  alors vous ne parlez pas monsieur piccard  je ne suis plus tranquille dans la lune il y a peutêtre aussi une révolution marcel antoine,"['piccard', 'marcel antoine', 'ach mon dieu', 'doorn', 'alfred cest la revolution']","['brésil', 'lune']"
BE-KBR00_16365174_19301020_00_01_00_0_01_0001_20396072_article1.txt,apres nice  tu viens écouter maurice  non merci  ben on rigolera  justement au salon de la tsf  je vous recommande cet appareil qui marche sans accu sans antenne mme nouvcauriche  oh nous avons les moyens la bonne excuse  jeune paresseur vous vous êtes encore absente hier  pour quel motif  jai été visiter lexposition du travail msieur emile et gastouneet en balade les voyages forment la jeunesse,"['maurice', 'emile', 'gastouneet']",['apres nice  tu viens']
BE-KBR00_16365174_19301028_00_01_00_0_01_0001_20396168_article1.txt,point de vue de pochard  parait quen chine cest la peste et la révolution  faut croire quemile y a interdit lalcool les 250 ans de la comediefrancaise cicil sorel  déjà comme la temps passe hanau pas dça lisette  ingrate patrie tu nauras pas mes ors la fin dune restriction  quel plaisir de faire enfin un grand nettoyage mois je vous parle en ménagère  mais cest pas une raison pour exagérer moi je vous parle en agent marcel antoine,"['cicil sorel', 'marcel antoine', 'pochard']",['chine']
BE-KBR00_16365174_19301103_00_01_00_0_01_0001_20391092_article1.txt,la semaine du livre belge un veinard  voila trois heures que vous stationnez devant ma boutique questce que vous lui voulez  oh monsieur cest la première fois quon expose un bouquin de moi ne mempêchez pas de le regarder droits dauteur  cent francs mon livre dire que jai touché cinquante balles pour le manuscrit ce nest pas avec du vinaigre  allons msieurdames à tout acheteur dune de mes oeuvres joffre toujours deux livres de suore en morceaux  msieur lagent je suis la libraire de coin y a un fou dans lmagasin  vous êtes sure quil est fou  tiens il veut acheter un livre belge,"['suore', 'joffre']",[]
BE-KBR00_16365174_19301111_00_01_00_0_01_0001_20390739_article1.txt,aveux retractes le juge dinstruction  mais alors pourquoi aviezvous avoué leloutre  jai cru que ça vour frait plaisir msieur ljuge vous insistiez tellemènt seance au palaisbourbon ei vis pacem para bellum semaine du livre belge le libraire  ouf cest fini le commerce va enfin reprendre elections americaines  quel chaud partisan du régime sec  cest un saint homme  non  cest un bootlegger marcel antoine,"['tellemènt seance', 'palaisbourbon ei', 'marcel antoine', 'ouf cest', 'ça vour']",[]
BE-KBR00_16365174_19301129_00_01_00_0_01_0001_20391140_article1.txt,au salon de lautomobile avec celleci vous êtes à paris en deux heures  montrezmen plutôt une autre mois j naime pas paris  vou prenez un fakir comme vendeur  epatant mon vieux il pratique lautosuggestion  tiens gaby achète une voiture elle a donc de largent  mais non cest un achat à tant par amant les petites voitures  où fautil livrer  oh je préfère lemporter jai ma valise 1er auto ce que nous sommes écrasées cette année 2e auto vous en faites pas ma chère nous nous rattraperons marcel antoine,"['marcel antoine', 'tiens gaby']",['paris']
BE-KBR00_16365174_19301207_00_01_00_0_01_0001_article1.txt,ce quils ont demandé a saintnicolas hitler le manteau troué de la dictature sam la fin du régime sec marianne la fin du régime humide oustric etre changé en femme lexposant du salon de lauto un petit acheteur tardieu un cabinet solide marcel antoine,"['marcel antoine', 'saintnicolas hitler']",[]
BE-KBR00_16365174_19301214_00_01_00_0_01_0001_20393698_article1.txt,manifestations allemends en faveur de  la paix  bien chères vos oranges  ah on a eu la grève nestce pas à valence lembarras de marianne beaucoup dappelés peu délus  vous ne sortez pas aujourdhui bellemaman  il fait trop mauvais  oh  un peu de brouillard marcel antoine,"['marcel antoine', 'aujourdhui bellemaman', 'marianne']",['valence']
BE-KBR00_16365174_19301221_00_01_00_0_01_0001_20393666_article1.txt,cadeaux de noel  si jétais le père noël je donnerais aux hitleriens des boules puantes a m steeg et a chevalier un peu plus de voix aux espagnols un dictateur aux etudiants flamingants un bouchon marcel antoine,"['noel', 'jétais le père noël', 'marcel antoine', 'steeg']",['espagnols']
BE-KBR00_16365174_19301228_00_01_00_0_01_0001_20393874_article1.txt,entrennes  encore des étrennes  mais vous êtes déjà venus lannée passée  hein un pantalon de femme dans ta poche  hum ah cest vrai joubliais cest  pour tes étrennes lallumeur  on a beau être du métier cest pas rigolo de tomber chaque fois sur un bec de gaz la tante a heritage  insolent un rasoir la neveu in petto  ah zut je me suis trompé de cadeau  oh mademoiselle laissez letiquette cest pour offrir marcel antoine,"['letiquette cest', 'marcel antoine', 'joubliais cest']",['entrennes']
BE-KBR00_16365174_19310105_00_01_00_0_01_0001_20299256_article1.txt,prévisions pour 1931  cette année dit la célèbre cartomancienne on verra des chose extraordinaires emile fera sa première communion hitler viendra faire en france des conférences en ffaveur de la paix maurice chevalier sera élu président de la république briand quittera sept fois les affaires étrangères pour les affair étrangères mussolini changera de chemise et dhumeur steeg ne voudra plus quitter le cabinet enfin chez nous les receveurs de tram auront de la monnaie marcel antoine,"['emile', 'mussolini', 'marcel antoine', 'hitler', 'steeg', 'maurice chevalier']","['république briand', 'france']"
BE-KBR00_16365174_19310112_00_01_00_0_01_0001_20299608_article1.txt,vous êtes un filou vos pains ne pèsent que 750 grammes  tiens vous navez donc pas lu dans les journaux que ça allait diminuer protestation  comment galopins vous nallez pas à lécole  non tant que m vauthier il naura pas donné sa démission  et vous docteur vous croyez que ça marchera ici lincinération  non chère madame ce sera un four sa nouvelle defaite en amerique georges carpentier attaqué par des bandits  sapristi jai oblié que javais été boreur marcel antoine,"['sapristi jai oblié', 'javais été', 'vauthier', 'marcel antoine', 'georges carpentier']",['amerique']
BE-KBR00_16365174_19310119_00_01_00_0_01_0001_20299036_article1.txt,madame hanau est malade  dame quon la remete à la santé a londres on peut expédier les gens par la poste les journaux lexpéditeur commons pas alssez timbée et je lenvoie à lasile daliénés m vauthier jy suis jy reste le choeur des libéraux part sans te retourner hitler en voyage  son excellence sest trompée de convoi ceci est le train spécial pour alle voir a louest rien de nouveau marcel antoine,"['lasile daliénés', 'marcel antoine', 'hitler', 'alssez timbée', 'madame hanau']","['londres', 'jy', 'alle']"
BE-KBR00_16365174_19310125_00_01_00_0_01_0001_20299110_article1.txt,tu emportes ton revolver comptestu rentrer tard  non mais jai une réunion de conseil dadministration electic de miss paris 1931 la blackboulée  peuh  tout ça cest une question de relations steeg  maintenant je vais pouvoir dormir  oui mais jamais dan les blés marcel antoine,"['steeg', 'marcel antoine']",['blackboulée  peuh']
BE-KBR00_16365174_19310202_00_01_00_0_01_0001_20295316_article1.txt,marianne cétait pas la peine assurément air connu  cest bizarre moi je nai pas la grippe  fauddra soigner ça marcel antoine,"['marcel antoine', 'marianne']",[]
BE-KBR00_16365174_19310210_00_01_00_0_01_0001_20295964_article1.txt,baisse dis emile le charbon diminue cest ta faute je tai toujours dit de fermer la cave à clej poete prends ton luth  aucun chemin de fleurs ne conduit à la gloire prix de beaute les parents de léleu modestes  oh messieurs nous féliciter  mais nous ny sommes pour rien les journalistes en choeur  tu parles m max  continuer la jonction  allons donc je leur ai mis un souterrain et ils ne sen servent même pas marcel antoine,"['emile le charbon', 'marcel antoine', 'clej poete']",['sen']
BE-KBR00_16365174_19310216_00_01_00_0_01_0001_20295836_article1.txt,labbesse  et la hausse  ces vieux vêtemens vour feraientils plaisir ma soeur  si ça ni vous dérange pas ma bonne dame je prééfèrais un chèque de cent mille francs mardigras  je veux bien vous accorder une danse monsieur mais il faut enlever votre masque  mais mademoiselle je nai pas de masque  une augmentation nounou vous ny pensez pas alors que le lait diminue cinémachin film sonore  sourd  le veinard un clou chasse lautre le poivrot  passer entre les clous avec plaisir mais entre lesquels marcel antoine,"['vêtemens vour feraientils plaisir ma soeur  ', 'marcel antoine']",[]
BE-KBR00_16365174_19310223_00_01_00_0_01_0001_20295516_article1.txt,bravo toro berenguer sire la place est libre ça ne vous dit rien  alphonse pas si bête comparaison hier aujourdhui marcel antoine,"['bravo toro berenguer', 'alphonse', 'marcel antoine']",[]
BE-KBR00_16365174_19310302_00_01_00_0_01_0001_20302352_article1.txt,injustice lady owen avouez maître cinq ans de prison pour une blessure cest cher si javais tué on maurait sûrement acquitée une idee geniale malgré les clous le pauvre pléton nest pas en sûreté cest pourquoi un éminent savant vient dinventer un système épatant avant de traverser la rue vous faites manoeuvrer un petit mécanisme et les clous sortant de terre vous offrent un passage invulnérable marcel antoine,"['javais', 'idee geniale', 'marcel antoine', 'pléton']",[]
BE-KBR00_16365174_19310309_00_01_00_0_01_0001_20302788_article1.txt,lunion fait la force aux indes cest accord parfait gandhi déjeune chez le viceroi alphonse accueille avec joie ses vieux catalans briand et franklinbouillon marchent vers la bonne entente mussolini et macdonald ont signé accord naval la france et lallemagne se jurent un éternel amour office national du tourisme visite la belgique bref partout cest la paix et lunion alors questce quon attend en belgique pour en faire autant marcel antoine,"['macdonald', 'questce quon', 'mussolini', 'gandhi', 'briand', 'marcel antoine', 'lallemagne', 'indes cest accord']","['lunion', 'viceroi alphonse', 'franklinbouillon', 'belgique', 'la france']"
BE-KBR00_16365174_19310316_00_01_00_0_01_0001_20302892_article1.txt,le proces de la guyane les prévenus de toute façon hélas nous ne sortirons pas blancs de cette histoire apres le pain  moi aussi je veux fair un sacrifice seance de nuit au palais bourbon  discuter le budget en pleine nuit comment voulezvous quon y voie clair gandhi est malade  que me conseillezvous docteur  prenez du sel anglais apres oustric  vous navez pas confiance mais nous avons deux députés au conseil dadministration  justement marcel antoine,"['marcel antoine', 'gandhi']","['guyane', 'palais bourbon']"
BE-KBR00_16365174_19310323_00_01_00_0_01_0001_20302512_article1.txt,le printemps chante  si signer agent il se plaignait de la chaleur alors ze lai refroidi cine machin almazoff prince rigaudin 100 almazoff fait du cine mme almazoff surtout envoie des places à m benoist ça lui fera plaisir de lentendre lui qui na jamais réussi à te faire parler dommages de guerre rrrrrrrr fromages de guerre  je voudrais voir m le directeur général  chut  on ne le dérange pas il est fort occupé marcel antoine,"['marcel antoine', 'benoist ça', 'ze lai refroidi cine machin almazoff prince rigaudin', 'lentendre']",['cine mme almazoff']
BE-KBR00_16365174_19310325_00_01_00_0_01_0006_20302399_article1.txt,dune onde a lautre notre collaborateur marcel antoine fera dimanche prochain à 20 h 30 devant le microphone de li n r émission française une causerie sur quelques bonnes histoires en prose et en vers,['marcel antoine'],[]
BE-KBR00_16365174_19310326_00_01_00_0_01_0001_20302916_article1.txt,clebstomanie kiki le groenendael club dimanche montrait des cabots eh bien permettez que je mépanche en donnant ma langue au chien comme tous atteints de ragecanine  ça va de soi ils font du potin  leur cage cest une niche aux abors dans le grand hall chaque race eut au moins un rejeton devant cette énorme masse ah nom dun chien secrieton les toutous  non sans tristesse constatent dans leur chenil revés à  lamère laisse quils sont tous chiens de fusil fier et heureux propiétaire emporte un prix pour son chien celui si ni sait quen faire moralité toutou rien marcel antoine,"['marcel antoine', 'lamère']",[]
BE-KBR00_16365174_19310330_00_01_00_0_01_0001_20302836_article1.txt,juste retour le pire des états cest létat populaire cornellie a louvain qui sème le vent  réçoite la tempète baisse  dis chéri  tu peux moffrir un collier maintenant lindex a blaissé de 1e points charlot decore  chevalier  mauvaise réclame ça  on va me confondre avec maurice marcel antoine,"['maurice marcel antoine', 'charlot decore  chevalier', 'louvain', 'cornellie']",['états cest létat populaire']
BE-KBR00_16365174_19310413_00_01_00_0_01_0001_20298716_article1.txt,a la foire commerciale le vendeur du papier de toilette monsieur ça ne vous intéresse pas lamateur de prospectus bien aimable je suis servi  mon appareil perfectionné placé dans la poche vous garantit contre les pickpockets  votre maison vend des morceau de piano  non madame rien que des pianos entiers  pardon monsieur distribuston des échantillons ici  je ne sais pas ce sont les cabinets marcel antoine,['marcel antoine'],[]
BE-KBR00_16365174_19310420_00_01_00_0_01_0001_20298588_article1.txt,heure dete  voila un moutard qui parviendra il vient déjà au monde avec une heure davance echec au roi  si jamais je reprends le pouvoir jenlèverai mon xiii cest lui ui ma fichu la poisse le mariage de ladoumegue le maire  la jeune femme doit suivre son mari partout lépouse  zut alors il est champion de course à pied greve  tu vas coucher à 5 heures gustave  je chôme  mais ça ne mempêche pas de rester un  type au lit tôt lorsque tout est fini  vous ne souriez plus monsieur le president  belle avance il ny a plus de photographes marcel antoine,"['ladoumegue', 'marcel antoine', 'xiii cest']",[]
BE-KBR00_16365174_19310426_00_01_00_0_01_0001_20298892_article1.txt,le doigt dans loeil le gréviste décidément ils savent se passer de nous pourvu quils ne sy habituent pas  on a marché  à la lettre mais cest égal il ny a pas de  mise en train le directeur  nous allons leur montrer ce que cest que davoir du  caractère  alors ça ne marche pas encore au journal  non  mais en attendant jen vends ça me console marcel antoine,['marcel antoine'],[]
BE-KBR00_16365174_19310427_00_01_00_0_01_0001_20298610_article1.txt,conséquence inattendue la femme du typo avec votre stopide grève je ne peux même plus lire mon feuilleton marcel antoine,['marcel antoine'],[]
BE-KBR00_16365174_19310504_00_01_00_0_01_0001_20296450_article1.txt,ne forçons point notre talent mm les candidats au fauteuil présidentiel apprennent à scurire marcel antoine,['marcel antoine'],['scurire']
BE-KBR00_16365174_19310511_00_01_00_0_01_0001_20296332_article1.txt,vincennes colonie française tentation le feuilletoniste  comme ils sont beaux si on vouvait seulement en louer parente joséphine baker  je suis tous les soirs en scène  mais ce nest pas une raison pour quelles me prennent pour une négresse à plateau excuse  tu comprends pouolette on a été à vincennes alors cest pas étonnant quon soye un ptit peu noir la gaffe le vieux colonial  tiens  bamboula mon ancien boy lautre  vous faites erreur monsieur je suis le député diagne inauguration presidentielle  ouf  quand y en a plus y en a angkor marcel antoine,"['marcel antoine', 'joséphine baker']",['vincennes']
BE-KBR00_16365174_19310517_00_01_00_0_01_0001_20296052_article1.txt,apres versailles economie doumergue à doumer  il me reste encore des cartes de visite vous naurez qud barrer la  gue  qui donc pretend que je ne sais pas souvie distinction  pour sûr quon va confrondre  ben  quon lappelle doumerdeus  ouf  je lai échappé belle marcel antoine,"['marcel antoine', 'ben  quon lappelle doumerdeus', 'doumer']",['versailles']
BE-KBR00_16365174_19310524_00_01_00_0_01_0001_20296164_article1.txt,jas parade dhumour le banc parlementaire  et bovesse a vécu ce que vivent les roses petitjean  comme devant m vauthier ça vous apprendra gamin à prendre la place des anciens credits militaires  caporal de broqueville cest bon pour cette fois mais à lavenir tâcher dapprendre à calculer charelke charelke forthomme au moins comme ça je garde un peu despoir guignol politique  tirez le rideau la farce est fouéel marcel antoine,"['broqueville cest', 'marcel antoine']",['bovesse']
BE-KBR00_16365174_19310531_00_01_00_0_01_0001_20296788_article1.txt,a la gare de lyon les lauriers daristide empèchent franklinbouillon de dormir renkin je crois que je ferais bien de me porter malade  ce quil nous faudrait cest un homme qui soit vraiment à la hauteur piccard eh bien  et moi marcel antoine,"['marcel antoine', 'franklinbouillon de dormir renkin']",['gare de lyon les lauriers daristide']
BE-KBR00_16365174_19310607_00_01_00_0_01_0001_20302280_article1.txt,crise minhystérielle renkin cherche des hommes après tout un cocq ça vaut mieux quun poullet moutart excusez messieurs je ne fais quentrer et sortir sciences et arts il ne faut faire aux enfants nulle peine une partie décartés marcel antoine,"['moutart', 'marcel antoine']",[]
BE-KBR00_16365174_19310614_00_01_00_0_01_0001_20301770_article1.txt,chaleur  après ça je prendrais bien une glace les débuts dune étoile ou le ballet de coppéelia  au son du hautgueuleur socialiste jeux de rome 1er round le silence est dor  il ne parle guère petitjean  alors ce nest pas la peine dêtre bilingue marcel antoine,"['coppéelia', 'marcel antoine']",[]
BE-KBR00_16365174_19310621_00_01_00_0_01_0001_20301714_article1.txt,miss univers bovesse et vive nameur po tot querelle domestique elle alors cest pas la peine dêtre à la semaine de la bonté si tes pas fichu de dénichez une tonne  letat cest moi  majorite franklinbouillon que voulezvous faire contre trois marcel antoine,['marcel antoine'],[]
BE-KBR00_16365174_19310628_00_01_00_0_01_0001_20301970_article1.txt,qui perd ses dettes senrichit mieux vaut tard sam soccupe enfin de la situation européenne marianne je ny vois pas dinconvénient m hoover mais permettez tout de même que je mette mes lunettes la response de la belgique  si ça peut amener enfin la paix je suis tout a fait daccord lesprit est tailleur  ce nest pas une raison parce que je vous fais la coupe américains pour que vous invoquiez le moratoire marcel antoine,"['marcel antoine', 'daccord lesprit']",['belgique']
BE-KBR00_16365174_19310705_00_01_00_0_01_0001_20304134_article1.txt,apres le scandale de namur  jveux ben mdéshabiller docteur mais faudra mjurer que monsieur lmaîeur neset point caché der rière la porte  cest assez   tu pars à la pêche où sont tes lignes  pas besoin jai mon revolver je vais pêcher la baleine franchise de port  faut payer la surtaxe  ah  bineamé comment donc cest sûrment not député qui nous écrit le balcon de roxanne cyranoover naie pas peur christian je parlerai pour toi marcel antoine,"['marcel antoine', 'roxanne cyranoover naie', 'neset', 'christian je']",[]
BE-KBR00_16365174_19310712_00_01_00_0_01_0001_20304454_article1.txt,déplacements et villégiatures le docteur luther passe en europe dagréables vacances simple erreur  nom dun chien je me suis trompé jai commencé mon tour de france à lenvers les objecteurs de conscience  pourquoi refusezvous de porter le costume militaire  je suis nudiste mon général charbonnier est maître chez soi  voyons chef  ce train ne part pas je suis sur des charbons ardents  alors faudra descendre il est interdit de passer en france avec de la bouille marcel antoine,"['luther', 'marcel antoine']","['lenvers', 'france', 'europe', 'dagréables']"
BE-KBR00_16365174_19310719_00_01_00_0_01_0001_20303926_article1.txt,nous avons la foire chez la voyante  vous serez riche bientôt  oh alors faitesmoi une attestation que je paisse taper les copains un homme sans gible  oui mon garçon mon tir est fermé je veux protester en faveur du désarmement a la friture  comment vous passez votre existence dans la vieille graisse et vous ne savez pas ce que cest une macédoine le forain malade  je lui present du fer le supporteratil  pinsezvous docteur il est avaleur de satres louphoqueries  vous ne changez donc jamais son eau à cette pauvre bète  pas du tout il préfère leau tarie marcel antoine,['marcel antoine'],['macédoine']
